ProductID,ProductName,BrandDesc,ProductSize,Currency,MRP,SalePrice,Discount,BrandID
AYESHA293,AYESHA293 - Jewellery-Women,ethnic oxidized big circular stud earrings,Nan,Rs.,798,399,50% off,38
AYESHA294,AYESHA294 - Jewellery-Women,"womens metallic gold pearl studded ring hair pin, earrings and pendant western necklace set",Nan,Rs.,898,449,50% off,38
AYESHA295,AYESHA295 - Jewellery-Women,set of two ethnic gold and silver small jhumki drop earrings,Nan,Rs.,0.9,499,10% off,38
AYESHA296,AYESHA296 - Jewellery-Women,ethnic oxidized jhumki drop earrings,Nan,Rs.,798,239,70% off,38
AYESHA297,AYESHA297 - Jewellery-Women,womens metallic gold square studded diamante tassel drop western earrings - yellow,Nan,Rs.,998,499,50% off,38
AYESHA298,AYESHA298 - Jewellery-Women,womens asymmetrical pearl lock statement necklace - multi,Nan,Rs.,798,399,50% off,38
AYESHA299,AYESHA299 - Jewellery-Women,contemporary metallic tassel long drop hook earrings,Nan,Rs.,698,349,50% off,38
AYESHA300,AYESHA300 - Jewellery-Women,contemporary stone studded gold-toned hexagon drop earrings,Nan,Rs.,699,349,50% off,38
AYESHA301,AYESHA301 - Jewellery-Women,womens circular linked pendant oversized necklace - multi,Nan,Rs.,1198,599,50% off,38
AYESHA302,AYESHA302 - Jewellery-Women,womens gold plated earrings - multi,Nan,Rs.,698,349,50% off,38
AYESHA303,AYESHA303 - Jewellery-Women,womens metallic gold bar studded diamante tassel drop western earrings - yellow,Nan,Rs.,798,399,50% off,38
AYESHA304,AYESHA304 - Jewellery-Women,blue enamel tree shaped earrings - multi,Nan,Rs.,248,124,50% off,38
AYESHA305,AYESHA305 - Jewellery-Women,womens metallic gold and black diamante studded long tassel drop western earrings,Nan,Rs.,898,449,50% off,38
AYESHA306,AYESHA306 - Jewellery-Women,womens dancing drop earrings - multi,Nan,Rs.,0.8,598,10% off,38
AYESHA307,AYESHA307 - Jewellery-Women,lil star by multicolor unicorn and stars embroidered black cloth mask,Nan,Rs.,798,399,50% off,38
AYESHA308,AYESHA308 - Jewellery-Women,evil eye mini pendant beaded gold-toned dainty layered necklace,Nan,Rs.,1298,389,70% off,38
AYESHA309,AYESHA309 - Jewellery-Women,womens pearl stud with cowrie shell charm drop earrings - multi,Nan,Rs.,598,299,50% off,38
AYESHA310,AYESHA310 - Jewellery-Women,womens stones and tassel drop earrings - multi,Nan,Rs.,698,209,70% off,38
AYESHA311,AYESHA311 - Jewellery-Women,set of 2 maroon velvet and black braided hairbands,Nan,Rs.,599,299,50% off,38
AYESHA312,AYESHA312 - Jewellery-Women,womens triangle color block neon acrylic earrings - multi,Nan,Rs.,598,299,50% off,38
AYESHA313,AYESHA313 - Jewellery-Women,pink dual polka dot side bow adjustable hairband and hair clips bobby pins 3 pcs,Nan,Rs.,0.8,598,10% off,38
AYESHA314,AYESHA314 - Jewellery-Women,womens set of four neon stud earrings - multi,Nan,Rs.,198,99,50% off,38
AYESHA315,AYESHA315 - Jewellery-Women,oval charms pendant chunky chain-link layered necklace,Nan,Rs.,1198,599,50% off,38
AYESHA316,AYESHA316 - Jewellery-Women,womens filigree with blue stone earrings - multi,Nan,Rs.,499,249,50% off,38
AYESHA317,AYESHA317 - Jewellery-Women,"set of three contemporary gold, silver & black oversized hoop earrings",Nan,Rs.,998,499,50% off,38
AYESHA318,AYESHA318 - Jewellery-Women,womens metallic silver long chain with ring charm drop western earrings - multi,Nan,Rs.,198,99,50% off,38
AYESHA319,AYESHA319 - Jewellery-Women,ethnic oxidized long dangler earrings,Nan,Rs.,898,269,70% off,38
AYESHA320,AYESHA320 - Jewellery-Women,circular charm pendant chain-link chunky necklace,Nan,Rs.,1198,599,50% off,38
AYESHA321,AYESHA321 - Jewellery-Women,womens entangled hoop earrings - multi,Nan,Rs.,598,299,50% off,38
AYESHA322,AYESHA322 - Jewellery-Women,womens drop earrings with pastel stone - multi,Nan,Rs.,698,349,50% off,38
AYESHA323,AYESHA323 - Jewellery-Women,womens silver plated hoops earrings - multi,Nan,Rs.,598,299,50% off,38
AYESHA324,AYESHA324 - Jewellery-Women,womens white and metallic gold dual hoop oversized western earrings - multi,Nan,Rs.,398,199,50% off,38
AYESHA325,AYESHA325 - Jewellery-Women,womens metallic silver circular studded diamante tassel drop western earrings - silver,Nan,Rs.,898,449,50% off,38
AYESHA326,AYESHA326 - Jewellery-Women,womens metallic silver thin chain with cross decor adjustable western bracelet - multi,Nan,Rs.,598,299,50% off,38
AYESHA327,AYESHA327 - Jewellery-Women,womens metallic double hollow hoops statement earrings - multi,Nan,Rs.,598,299,50% off,38
AYESHA328,AYESHA328 - Jewellery-Women,dainty gold-toned infinity heart pendant necklace,Nan,Rs.,898,449,50% off,38
AYESHA329,AYESHA329 - Jewellery-Women,womens rhinestone studded statement necklace - multi,Nan,Rs.,1298,649,50% off,38
AYESHA330,AYESHA330 - Jewellery-Women,flower rhinestone studded double drop earrings,Nan,Rs.,898,269,70% off,38
AYESHA331,AYESHA331 - Jewellery-Women,ethnic silver-toned oxidized rhinestone studded jhumki pearl drop earrings,Nan,Rs.,1198,359,70% off,38
AYESHA332,AYESHA332 - Jewellery-Women,chunky coin and heart pendant chain-link statement gold-toned layered necklace,Nan,Rs.,799,399,50% off,38
AYESHA333,AYESHA333 - Jewellery-Women,womens enamel flower stud earrings - multi,Nan,Rs.,598,299,50% off,38
AYESHA334,AYESHA334 - Jewellery-Women,womens stone studded drop earrings - multi,Nan,Rs.,698,349,50% off,38
AYESHA335,AYESHA335 - Jewellery-Women,womens stone studded hoop earrings - multi,Nan,Rs.,698,349,50% off,38
AYESHA336,AYESHA336 - Jewellery-Women,set of 2 multi-colour hair band,Nan,Rs.,598,299,50% off,38
AYESHA337,AYESHA337 - Jewellery-Women,ethnic gold-toned half-circular mirror long drop earrings,Nan,Rs.,499,249,50% off,38
AYESHA338,AYESHA338 - Jewellery-Women,silver toned hoop earring for women,Nan,Rs.,398,199,50% off,38
AYESHA339,AYESHA339 - Jewellery-Women,womens metallic gold shakti quote power hoop earrings - multi,Nan,Rs.,699,349,50% off,38
AYESHA340,AYESHA340 - Jewellery-Women,womens antique oxidized silver blue rhinestone studded ethnic tribal chandelier earrings - multi,Nan,Rs.,698,349,50% off,38
AYESHA341,AYESHA341 - Jewellery-Women,womens & girls set of metallic western hoop earrings (2 pcs) - yellow,Nan,Rs.,798,399,50% off,38
AYESHA342,AYESHA342 - Jewellery-Women,"womens antique silver toned, tribal earring stud - multi",Nan,Rs.,398,199,50% off,38
AYESHA343,AYESHA343 - Jewellery-Women,womens circular pendant statement necklace - multi,Nan,Rs.,1198,599,50% off,38
AYESHA344,AYESHA344 - Jewellery-Women,set of two ethnic gold and silver small jhumki drop earrings,Nan,Rs.,499,249,50% off,38
AYESHA345,AYESHA345 - Jewellery-Women,ethnic oxidized jhumki drop earrings,Nan,Rs.,998,299,70% off,38
AYESHA346,AYESHA346 - Jewellery-Women,womens blue beaded multi string boho western bracelet - multi,Nan,Rs.,298,149,50% off,38
AYESHA347,AYESHA347 - Jewellery-Women,mens grey leather contemporary bracelet,Nan,Rs.,598,179,70% off,38
AYESHA348,AYESHA348 - Jewellery-Women,ethnic gold-toned short drop jhumki earrings,Nan,Rs.,499,249,50% off,38
AYESHA349,AYESHA349 - Jewellery-Women,womens antique silver toned tribal pattern pendant with disc tassel ethnic statement necklace - silver,Nan,Rs.,898,449,50% off,38
AYESHA350,AYESHA350 - Jewellery-Women,oversized pearl studded gold-toned heart hoop earrings,Nan,Rs.,499,249,50% off,38
AYESHA351,AYESHA351 - Jewellery-Women,neon orange hair clip for girls and women,Nan,Rs.,198,99,50% off,38
AYESHA352,AYESHA352 - Jewellery-Women,contemporary metallic coin & diamante tassel long drop earrings,Nan,Rs.,898,449,50% off,38
AYESHA353,AYESHA353 - Jewellery-Women,mens brown leather black strings bracelet with embossed skull on silver metal,Nan,Rs.,0.9,499,10% off,38
AYESHA354,AYESHA354 - Jewellery-Women,mens leather & metal peace key ring,Nan,Rs.,0.9,499,10% off,38
AYESHA355,AYESHA355 - Jewellery-Women,"womens single-strand, colourful eyeglass chain necklace with blue and golden beads - multi",Nan,Rs.,898,449,50% off,38
AYESHA356,AYESHA356 - Jewellery-Women,womens metallic gold oval drop western dangler earrings - yellow,Nan,Rs.,698,349,50% off,38
AYESHA357,AYESHA357 - Jewellery-Women,metallic gold-toned sequin mask chain or sunglass chain,Nan,Rs.,698,349,50% off,38
AYESHA358,AYESHA358 - Jewellery-Women,womens metallic gold tribal black filled circular with pearl drop ethnic earrings,Nan,Rs.,499,149,70% off,38
AYESHA359,AYESHA359 - Jewellery-Women,womens chain link statement necklace - multi,Nan,Rs.,598,299,50% off,38
AYESHA360,AYESHA360 - Jewellery-Women,set of three contemporary gold-toned party earrings,Nan,Rs.,599,299,50% off,38
AYESHA361,AYESHA361 - Jewellery-Women,womens & girls set of black and white metallic western hoop earrings (2 pcs),Nan,Rs.,798,399,50% off,38
AYESHA362,AYESHA362 - Jewellery-Women,womens metallic silver western charm necklace with diamante studded stick pendant,Nan,Rs.,598,299,50% off,38
AYESHA363,AYESHA363 - Jewellery-Women,set of four metallic gold & black textured mini claw clips,Nan,Rs.,598,299,50% off,38
AYESHA364,AYESHA364 - Jewellery-Women,"womens antique silver toned peacock shaped stud dangle ethnic, tribal jhumka earrings - multi",Nan,Rs.,698,349,50% off,38
AYESHA365,AYESHA365 - Jewellery-Women,womens metallic silver western long chain earrings with a shiny diamante studded black stone ball - multi,Nan,Rs.,698,349,50% off,38
AYESHA366,AYESHA366 - Jewellery-Women,womens metallic silver glass bead pendant western charm necklace - multi,Nan,Rs.,698,349,50% off,38
AYESHA367,AYESHA367 - Jewellery-Women,womens black bar pendant with tassel charm ethnic tribal statement necklace - multi,Nan,Rs.,898,449,50% off,38
AYESHA368,AYESHA368 - Jewellery-Women,chunky bold twisted rose gold-toned oversized stud earrings,Nan,Rs.,499,249,50% off,38
AYESHA369,AYESHA369 - Jewellery-Women,mens black and blue faux leather bracelet,Nan,Rs.,698,209,70% off,38
AYESHA370,AYESHA370 - Jewellery-Women,chunky statement flat hoop earrings,Nan,Rs.,798,239,70% off,38
AYESHA371,AYESHA371 - Jewellery-Women,contemporary butterfly silver-toned metallic cuff bracelet,Nan,Rs.,898,269,70% off,38
AYESHA372,AYESHA372 - Jewellery-Women,dainty silver-toned circular pendant multilayered flat necklace,Nan,Rs.,898,449,50% off,38
AYESHA373,AYESHA373 - Jewellery-Women,brown cheetah printed silk scarf for women,Nan,Rs.,0.8,598,10% off,38
AYESHA374,AYESHA374 - Jewellery-Women,womens handcuffs chain necklace - multi,Nan,Rs.,598,299,50% off,38
AYESHA375,AYESHA375 - Jewellery-Women,set of 2 braided leather thin black and pink hairbands,Nan,Rs.,599,299,50% off,38
AYESHA376,AYESHA376 - Jewellery-Women,mens metallic black classic shaped black lenses aviator sunglasses,Nan,Rs.,7.8,1298,10% off,38
AYESHA377,AYESHA377 - Jewellery-Women,chunky statement pearl open hoop earrings,Nan,Rs.,898,269,70% off,38
AYESHA378,AYESHA378 - Jewellery-Women,womens stone studded drop earrings - multi,Nan,Rs.,698,349,50% off,38
AYESHA379,AYESHA379 - Jewellery-Women,womens modern shapes with stone statement necklace - multi,Nan,Rs.,698,349,50% off,38
AYESHA380,AYESHA380 - Jewellery-Women,womens metallic silver double drop with black stone western earrings - multi,Nan,Rs.,298,149,50% off,38
AYESHA381,AYESHA381 - Jewellery-Women,womens metallic gold statement multilayered chain with bar and ring lock detail western necklace - multi,Nan,Rs.,798,399,50% off,38
BACK TO EARTH1,BACK TO EARTH1 - Indianwear-Women,womens round neck printed kurta - indigo,Size:Small,Rs.,8.9,2799,10% off,39
BELLEZIYA1,BELLEZIYA1 - Jewellery-Women,gold finish & multicolored bracelet set of 3,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA2,BELLEZIYA2 - Jewellery-Women,set of 9 gold finish stud and hoop earrings,Nan,Rs.,0.9,899,10% off,40
BELLEZIYA3,BELLEZIYA3 - Jewellery-Women,gold finish bracelet set (set of 4,Nan,Rs.,0.9,749,10% off,40
BELLEZIYA4,BELLEZIYA4 - Jewellery-Women,gold finish layered coin charms necklace,Nan,Rs.,0.9,449,10% off,40
BELLEZIYA5,BELLEZIYA5 - Jewellery-Women,alloy stud earring,Nan,Rs.,0.9,399,10% off,40
BELLEZIYA6,BELLEZIYA6 - Jewellery-Women,set of 6 multi-coloured hoop earrings,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA7,BELLEZIYA7 - Jewellery-Women,lavender diamond shaped stud earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA8,BELLEZIYA8 - Jewellery-Women,gold finish assorted hair pins (set of 4,Nan,Rs.,0.9,399,10% off,40
BELLEZIYA9,BELLEZIYA9 - Jewellery-Women,gold finish & stone studded bracelet set - set of 4,Nan,Rs.,0.9,699,10% off,40
BELLEZIYA10,BELLEZIYA10 - Jewellery-Women,gold finish drop hoop earrings,Nan,Rs.,0.9,499,10% off,40
BELLEZIYA11,BELLEZIYA11 - Jewellery-Women,floral patterned scarf scrunchie,Nan,Rs.,0.9,549,10% off,40
BELLEZIYA12,BELLEZIYA12 - Jewellery-Women,gold finish pearl bracelet,Nan,Rs.,0.9,549,10% off,40
BELLEZIYA13,BELLEZIYA13 - Jewellery-Women,gold finish layered necklace,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA14,BELLEZIYA14 - Jewellery-Women,white bandana scarf headband,Nan,Rs.,0.9,399,10% off,40
BELLEZIYA15,BELLEZIYA15 - Jewellery-Women,set of 9 stone embedded stud earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA16,BELLEZIYA16 - Jewellery-Women,pink striped headband hair band,Nan,Rs.,0.9,549,10% off,40
BELLEZIYA17,BELLEZIYA17 - Jewellery-Women,dainty gold finish bracelet (set of 4,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA18,BELLEZIYA18 - Jewellery-Women,gold finish layered necklace,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA19,BELLEZIYA19 - Jewellery-Women,animal printed scarf scrunchie,Nan,Rs.,0.9,549,10% off,40
BELLEZIYA20,BELLEZIYA20 - Jewellery-Women,gold finish bracelet with charms,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA21,BELLEZIYA21 - Jewellery-Women,stone embedded hoop drop stud earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA22,BELLEZIYA22 - Jewellery-Women,black bandana scarf headband,Nan,Rs.,0.9,749,10% off,40
BELLEZIYA23,BELLEZIYA23 - Jewellery-Women,grey satin scarf scrunchie hair bands,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA24,BELLEZIYA24 - Jewellery-Women,plaid scrunchies black/pink/yellow hair band pack of 3,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA25,BELLEZIYA25 - Jewellery-Women,gold finish floral hoop earrings,Nan,Rs.,0.9,699,10% off,40
BELLEZIYA26,BELLEZIYA26 - Jewellery-Women,white stone floral drop earrings,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA27,BELLEZIYA27 - Jewellery-Women,gold finish layered necklace with stone dangling pendant,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA28,BELLEZIYA28 - Jewellery-Women,pink satin scarf scrunchie hair bands,Nan,Rs.,0.9,499,10% off,40
BELLEZIYA29,BELLEZIYA29 - Jewellery-Women,gold finish layered necklace,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA30,BELLEZIYA30 - Jewellery-Women,set of 9 gold finish stud earrings,Nan,Rs.,0.9,899,10% off,40
BELLEZIYA31,BELLEZIYA31 - Jewellery-Women,gold finish hair pins (set of 4,Nan,Rs.,0.9,399,10% off,40
BELLEZIYA32,BELLEZIYA32 - Jewellery-Women,satin scrunchies blue/grey/pink hair band pack of 3,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA33,BELLEZIYA33 - Jewellery-Women,blue sequins & gold finish headband,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA34,BELLEZIYA34 - Jewellery-Women,gold and black swirled hoop earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA35,BELLEZIYA35 - Jewellery-Women,gold finish stone necklace,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA36,BELLEZIYA36 - Jewellery-Women,gold finish pearl drop earrings,Nan,Rs.,0.9,499,10% off,40
BELLEZIYA37,BELLEZIYA37 - Jewellery-Women,gold and black stud earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA38,BELLEZIYA38 - Jewellery-Women,gold finish spiraled hoop earrings,Nan,Rs.,0.9,499,10% off,40
BELLEZIYA39,BELLEZIYA39 - Jewellery-Women,blue solid dyed headband,Nan,Rs.,0.9,499,10% off,40
BELLEZIYA40,BELLEZIYA40 - Jewellery-Women,pearl embedded stud earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA41,BELLEZIYA41 - Jewellery-Women,abstract patterned headband,Nan,Rs.,0.9,649,10% off,40
BELLEZIYA42,BELLEZIYA42 - Jewellery-Women,set of 3 gold finish stud and hoop earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA43,BELLEZIYA43 - Jewellery-Women,coral red twist headband,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA44,BELLEZIYA44 - Jewellery-Women,set of 9 stud and hoop earrings,Nan,Rs.,0.9,899,10% off,40
BELLEZIYA45,BELLEZIYA45 - Jewellery-Women,set of 3 gold finish stud and hoop earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA46,BELLEZIYA46 - Jewellery-Women,drop string earrings with charms,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA47,BELLEZIYA47 - Jewellery-Women,gold finish set of necklace with stud earring,Nan,Rs.,0.9,399,10% off,40
BELLEZIYA48,BELLEZIYA48 - Jewellery-Women,gold finish and pearl embellished floral necklace,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA49,BELLEZIYA49 - Jewellery-Women,gold finish layered stone studded necklace,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA50,BELLEZIYA50 - Jewellery-Women,gold finish stone embedded hoop earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA51,BELLEZIYA51 - Jewellery-Women,set of 9 versatile stone stud earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA52,BELLEZIYA52 - Jewellery-Women,gold finish entangled hoop earrings,Nan,Rs.,0.9,449,10% off,40
BELLEZIYA53,BELLEZIYA53 - Jewellery-Women,black and gold finish drop earrings,Nan,Rs.,0.9,899,10% off,40
BELLEZIYA54,BELLEZIYA54 - Jewellery-Women,abstract patterned scarf scrunchie,Nan,Rs.,0.9,549,10% off,40
BELLEZIYA55,BELLEZIYA55 - Jewellery-Women,gold finish star & moon design (set of 5 hair clips,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA56,BELLEZIYA56 - Jewellery-Women,abstract print scarf,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA57,BELLEZIYA57 - Jewellery-Women,black and white striped headband,Nan,Rs.,0.9,499,10% off,40
BELLEZIYA58,BELLEZIYA58 - Jewellery-Women,gold finish hair pins (set of 4,Nan,Rs.,0.9,549,10% off,40
BELLEZIYA59,BELLEZIYA59 - Jewellery-Women,blue floral scarf,Nan,Rs.,0.9,599,10% off,40
BELLEZIYA60,BELLEZIYA60 - Jewellery-Women,floral patterned scarf scrunchie,Nan,Rs.,0.9,549,10% off,40
BELLEZIYA61,BELLEZIYA61 - Jewellery-Women,white floral dangler hoop earrings,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA62,BELLEZIYA62 - Jewellery-Women,colourful scarf with tassles,Nan,Rs.,0.9,799,10% off,40
BELLEZIYA63,BELLEZIYA63 - Jewellery-Women,combo set of moon earrings and necklace set of 9 gold studs and 4 gold hairpins,Nan,Rs.,8.9,2099,10% off,40
